episode_name,dialogue,person_scene,stemmed_words,pos_tags,entities,filtered_words
Series 07 Episode 24 – The Status Quo Combustion,You hate the sound of all those keys on his key chain.,Amy,"['hate', 'sound', 'key', 'key', 'chain']","[('hate', 'NOUN'), ('sound', 'VERB'), ('keys', 'NOUN'), ('key', 'ADJ'), ('chain', 'NOUN')]",[],"['hate', 'sound', 'keys', 'key', 'chain']"
Series 07 Episode 24 – The Status Quo Combustion,See? Maybe you’ll love living alone.,Amy,"['see', 'mayb', 'youll', 'love', 'live', 'alon']","[('see', 'VERB'), ('maybe', 'ADV'), ('you', 'PRON'), ('ll', 'AUX'), ('love', 'VERB'), ('living', 'VERB'), ('alone', 'ADV')]",[],"['see', 'maybe', 'youll', 'love', 'living', 'alone']"
Series 07 Episode 24 – The Status Quo Combustion," And if it turns out you don’t, you and I could live together.",Amy,"['turn', 'dont', 'could', 'live', 'togeth']","[('turns', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('could', 'AUX'), ('live', 'VERB'), ('together', 'ADV')]",[],"['turns', 'dont', 'could', 'live', 'together']"
Series 07 Episode 24 – The Status Quo Combustion," Sheldon, it was just a thought.",Amy,"['sheldon', 'thought']","[('sheldon', 'PROPN'), ('thought', 'VERB')]",[],"['sheldon', 'thought']"
Series 07 Episode 24 – The Status Quo Combustion,It tastes the same.,Amy,['tast'],"[('tastes', 'VERB')]",[],['tastes']
Series 07 Episode 24 – The Status Quo Combustion," Hi, is Sheldon here?",Amy,"['hi', 'sheldon']","[('hi', 'INTJ'), ('sheldon', 'NOUN')]",[],"['hi', 'sheldon']"
Series 07 Episode 24 – The Status Quo Combustion," He was, but he stormed off and now he isn’t answering his phone.",Amy,"['storm', 'isnt', 'answer', 'phone']","[('stormed', 'VERB'), ('is', 'AUX'), ('nt', 'PART'), ('answering', 'VERB'), ('phone', 'NOUN')]",[],"['stormed', 'isnt', 'answering', 'phone']"
Series 07 Episode 24 – The Status Quo Combustion,He was really angry that you suggested he move out.,Amy,"['realli', 'angri', 'suggest', 'move']","[('really', 'ADV'), ('angry', 'ADJ'), ('suggested', 'VERB'), ('move', 'NOUN')]",[],"['really', 'angry', 'suggested', 'move']"
Series 07 Episode 24 – The Status Quo Combustion,I also mentioned that he and I could live together but he was too mad at you to realize what a great idea that is.,Amy,"['also', 'mention', 'could', 'live', 'togeth', 'mad', 'realiz', 'great', 'idea']","[('also', 'ADV'), ('mentioned', 'VERB'), ('could', 'AUX'), ('live', 'VERB'), ('together', 'ADV'), ('mad', 'ADJ'), ('realize', 'VERB'), ('great', 'ADJ'), ('idea', 'NOUN')]",[],"['also', 'mentioned', 'could', 'live', 'together', 'mad', 'realize', 'great', 'idea']"
Series 07 Episode 24 – The Status Quo Combustion," You’re probably right. So, what are you guys doing?",Amy,"['your', 'probabl', 'right', 'guy']","[('you', 'PRON'), ('re', 'VERB'), ('probably', 'ADV'), ('right', 'ADJ'), ('guys', 'NOUN')]",[],"['youre', 'probably', 'right', 'guys']"
Series 07 Episode 24 – The Status Quo Combustion,That’s nice.,Amy,"['that', 'nice']","[('that', 'PRON'), ('s', 'VERB'), ('nice', 'ADJ')]",[],"['thats', 'nice']"
Series 07 Episode 24 – The Status Quo Combustion," Don’t I know it. What is that, polenta?",Amy,"['dont', 'know', 'polenta']","[('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('polenta', 'PROPN')]",[],"['dont', 'know', 'polenta']"
Series 07 Episode 24 – The Status Quo Combustion,Right.,Amy,['right'],"[('right', 'INTJ')]",[],['right']
Series 07 Episode 24 – The Status Quo Combustion,Actually sounds like he’s doing pretty well.,Amy,"['actual', 'sound', 'like', 'he', 'pretti', 'well']","[('actually', 'ADV'), ('sounds', 'VERB'), ('like', 'SCONJ'), ('he', 'PRON'), ('s', 'VERB'), ('pretty', 'ADV'), ('well', 'ADV')]",[],"['actually', 'sounds', 'like', 'hes', 'pretty', 'well']"
Series 07 Episode 24 – The Status Quo Combustion,How could you let him go?,Amy,"['could', 'let', 'go']","[('could', 'AUX'), ('let', 'AUX'), ('go', 'VERB')]",[],"['could', 'let', 'go']"
Series 08 Episode 01 – The Locomotion Interruption," My pleasure. And I’m not angry at all that my boyfriend was in trouble and called you instead of me. I love that,",Amy,"['pleasur', 'im', 'angri', 'boyfriend', 'troubl', 'call', 'instead', 'love']","[('pleasure', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('angry', 'ADJ'), ('boyfriend', 'NOUN'), ('trouble', 'NOUN'), ('called', 'VERB'), ('instead', 'ADV'), ('love', 'VERB')]",[],"['pleasure', 'im', 'angry', 'boyfriend', 'trouble', 'called', 'instead', 'love']"
Series 08 Episode 01 – The Locomotion Interruption,Are you okay?,Amy,['okay'],"[('okay', 'INTJ')]",[],['okay']
Series 08 Episode 01 – The Locomotion Interruption," What do you mean, why did I come? You’re my boyfriend. I haven’t seen you in over a month. I just drove six hours to help you out. Don’t you have anything to say besides why did you come?",Amy,"['mean', 'come', 'your', 'boyfriend', 'havent', 'seen', 'month', 'drove', 'six', 'hour', 'help', 'dont', 'anyth', 'say', 'besid', 'come']","[('mean', 'VERB'), ('come', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('boyfriend', 'NOUN'), ('have', 'AUX'), ('nt', 'PART'), ('seen', 'VERB'), ('month', 'NOUN'), ('drove', 'VERB'), ('six', 'NUM'), ('hours', 'NOUN'), ('help', 'NOUN'), ('do', 'AUX'), ('nt', 'PART'), ('anything', 'PRON'), ('say', 'VERB'), ('besides', 'ADV'), ('come', 'VERB')]","[('month', 'DATE'), ('six hours', 'TIME')]","['mean', 'come', 'youre', 'boyfriend', 'havent', 'seen', 'month', 'drove', 'six', 'hours', 'help', 'dont', 'anything', 'say', 'besides', 'come']"
Series 08 Episode 01 – The Locomotion Interruption,Fine. Whisper it.,Amy,"['fine', 'whisper']","[('fine', 'ADJ'), ('whisper', 'NOUN')]",[],"['fine', 'whisper']"
Series 08 Episode 01 – The Locomotion Interruption,Have you not noticed that I’ve been sitting back here quietly stewing for the past two hours?,Amy,"['notic', 'ive', 'sit', 'back', 'quietli', 'stew', 'past', 'two', 'hour']","[('noticed', 'VERB'), ('i', 'PRON'), ('ve', 'AUX'), ('sitting', 'VERB'), ('back', 'ADV'), ('quietly', 'ADV'), ('stewing', 'VERB'), ('past', 'ADP'), ('two', 'NUM'), ('hours', 'NOUN')]","[('past two hours', 'TIME')]","['noticed', 'ive', 'sitting', 'back', 'quietly', 'stewing', 'past', 'two', 'hours']"
Series 08 Episode 01 – The Locomotion Interruption," I’m mad at you. How could you just go away like that without even saying good-bye, and then call Leonard for help instead of me?",Amy,"['im', 'mad', 'could', 'go', 'away', 'like', 'without', 'even', 'say', 'goodby', 'call', 'leonard', 'help', 'instead']","[('i', 'PRON'), ('m', 'VERB'), ('mad', 'ADJ'), ('could', 'AUX'), ('go', 'VERB'), ('away', 'ADV'), ('like', 'ADP'), ('without', 'ADP'), ('even', 'ADV'), ('saying', 'VERB'), ('goodbye', 'NOUN'), ('call', 'NOUN'), ('leonard', 'NOUN'), ('help', 'NOUN'), ('instead', 'ADV')]",[],"['im', 'mad', 'could', 'go', 'away', 'like', 'without', 'even', 'saying', 'goodbye', 'call', 'leonard', 'help', 'instead']"
Series 08 Episode 01 – The Locomotion Interruption,We’re in a moving car. What do you expect me to do? Stick my fingers in my ears?,Amy,"['move', 'car', 'expect', 'stick', 'finger', 'ear']","[('moving', 'VERB'), ('car', 'NOUN'), ('expect', 'VERB'), ('stick', 'PROPN'), ('fingers', 'NOUN'), ('ears', 'NOUN')]",[],"['moving', 'car', 'expect', 'stick', 'fingers', 'ears']"
Series 08 Episode 01 – The Locomotion Interruption,Can I stop now?,Amy,['stop'],"[('stop', 'VERB')]",[],['stop']
Series 08 Episode 01 – The Locomotion Interruption,You were worried about that?,Amy,['worri'],"[('worried', 'VERB')]",[],['worried']
Series 08 Episode 01 – The Locomotion Interruption," Sheldon, it’s okay with me that you’re not perfect.",Amy,"['sheldon', 'okay', 'your', 'perfect']","[('sheldon', 'PROPN'), ('okay', 'INTJ'), ('you', 'PRON'), ('re', 'VERB'), ('perfect', 'ADJ')]","[('sheldon', 'PERSON')]","['sheldon', 'okay', 'youre', 'perfect']"
Series 08 Episode 01 – The Locomotion Interruption,Sure.,Amy,['sure'],"[('sure', 'ADJ')]",[],['sure']
Series 08 Episode 01 – The Locomotion Interruption,But you still accomplished something.,Amy,"['still', 'accomplish', 'someth']","[('still', 'ADV'), ('accomplished', 'VERB'), ('something', 'PRON')]",[],"['still', 'accomplished', 'something']"
Series 08 Episode 01 – The Locomotion Interruption,But you did do it. So what if it didn’t all go your way? That’s what makes it an adventure.,Amy,"['didnt', 'go', 'way', 'that', 'make', 'adventur']","[('did', 'AUX'), ('nt', 'PART'), ('go', 'VERB'), ('way', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('makes', 'VERB'), ('adventure', 'NOUN')]",[],"['didnt', 'go', 'way', 'thats', 'makes', 'adventure']"
Series 08 Episode 01 – The Locomotion Interruption,See? This trip was good for you.,Amy,"['see', 'trip', 'good']","[('see', 'VERB'), ('trip', 'NOUN'), ('good', 'ADJ')]",[],"['see', 'trip', 'good']"
Series 08 Episode 02 – The Junior Professor Solution,I wonder if Stalin considered any other animals.,Amy,"['wonder', 'stalin', 'consid', 'anim']","[('wonder', 'VERB'), ('stalin', 'PROPN'), ('considered', 'VERB'), ('animals', 'NOUN')]",[],"['wonder', 'stalin', 'considered', 'animals']"
Series 08 Episode 02 – The Junior Professor Solution,Yes.,Amy,['ye'],"[('yes', 'INTJ')]",[],['yes']
Series 08 Episode 02 – The Junior Professor Solution,Just give me a minute. I’m stimulating the pleasure cells of this starfish. I just need to turn it off.,Amy,"['give', 'minut', 'im', 'stimul', 'pleasur', 'cell', 'starfish', 'need', 'turn']","[('give', 'VERB'), ('minute', 'NOUN'), ('i', 'PRON'), ('m', 'AUX'), ('stimulating', 'VERB'), ('pleasure', 'NOUN'), ('cells', 'NOUN'), ('starfish', 'ADJ'), ('need', 'VERB'), ('turn', 'NOUN')]",[],"['give', 'minute', 'im', 'stimulating', 'pleasure', 'cells', 'starfish', 'need', 'turn']"
Series 08 Episode 02 – The Junior Professor Solution,Then I have to sit through lunch knowing this starfish is having a better day than I am. Is Bernadette meeting us at the restaurant?,Amy,"['sit', 'lunch', 'know', 'starfish', 'better', 'day', 'bernadett', 'meet', 'us', 'restaur']","[('sit', 'VERB'), ('lunch', 'NOUN'), ('knowing', 'VERB'), ('starfish', 'ADJ'), ('better', 'ADJ'), ('day', 'NOUN'), ('bernadette', 'NOUN'), ('meeting', 'VERB'), ('us', 'PROPN'), ('restaurant', 'NOUN')]",[],"['sit', 'lunch', 'knowing', 'starfish', 'better', 'day', 'bernadette', 'meeting', 'us', 'restaurant']"
Series 08 Episode 02 – The Junior Professor Solution,How come?,Amy,['come'],"[('come', 'VERB')]",[],['come']
Series 08 Episode 02 – The Junior Professor Solution," Well, I think she just wants you to do well, and she’s worried that you won’t ’cause you were just a stunningly poor waitress.",Amy,"['well', 'think', 'want', 'well', 'she', 'worri', 'wont', 'caus', 'stunningli', 'poor', 'waitress']","[('well', 'INTJ'), ('think', 'VERB'), ('wants', 'VERB'), ('well', 'INTJ'), ('she', 'PRON'), ('s', 'VERB'), ('worried', 'ADJ'), ('wo', 'AUX'), ('nt', 'PART'), ('cause', 'VERB'), ('stunningly', 'ADV'), ('poor', 'ADJ'), ('waitress', 'NOUN')]",[],"['well', 'think', 'wants', 'well', 'shes', 'worried', 'wont', 'cause', 'stunningly', 'poor', 'waitress']"
Series 08 Episode 02 – The Junior Professor Solution,I’m still waiting on my mini corndogs from two years ago.,Amy,"['im', 'still', 'wait', 'mini', 'corndog', 'two', 'year', 'ago']","[('i', 'PRON'), ('m', 'AUX'), ('still', 'ADV'), ('waiting', 'VERB'), ('mini', 'ADJ'), ('corndogs', 'NOUN'), ('two', 'NUM'), ('years', 'NOUN'), ('ago', 'ADV')]","[('two years ago', 'DATE')]","['im', 'still', 'waiting', 'mini', 'corndogs', 'two', 'years', 'ago']"
Series 08 Episode 02 – The Junior Professor Solution," Okay, so no Bernadette.",Amy,"['okay', 'bernadett']","[('okay', 'INTJ'), ('bernadette', 'NOUN')]",[],"['okay', 'bernadette']"
Series 08 Episode 02 – The Junior Professor Solution," No, I just, I feel kind of uncomfortable talking about her like this. Usually when someone’s being talked about behind their back, it’s me and it’s right in front of my face.",Amy,"['feel', 'kind', 'uncomfort', 'talk', 'like', 'usual', 'someon', 'talk', 'behind', 'back', 'right', 'front', 'face']","[('feel', 'VERB'), ('kind', 'ADV'), ('uncomfortable', 'ADJ'), ('talking', 'VERB'), ('like', 'ADP'), ('usually', 'ADV'), ('someones', 'NOUN'), ('talked', 'VERB'), ('behind', 'ADV'), ('back', 'ADV'), ('right', 'ADJ'), ('front', 'ADJ'), ('face', 'NOUN')]",[],"['feel', 'kind', 'uncomfortable', 'talking', 'like', 'usually', 'someones', 'talked', 'behind', 'back', 'right', 'front', 'face']"
Series 08 Episode 02 – The Junior Professor Solution," I understand. You know, there is some research that indicates that sharing negative attitudes about a third party can be a powerful bonding force between two friends.",Amy,"['understand', 'know', 'research', 'indic', 'share', 'neg', 'attitud', 'third', 'parti', 'power', 'bond', 'forc', 'two', 'friend']","[('understand', 'VERB'), ('know', 'ADJ'), ('research', 'NOUN'), ('indicates', 'VERB'), ('sharing', 'VERB'), ('negative', 'ADJ'), ('attitudes', 'NOUN'), ('third', 'ADJ'), ('party', 'NOUN'), ('powerful', 'ADJ'), ('bonding', 'NOUN'), ('force', 'NOUN'), ('two', 'NUM'), ('friends', 'NOUN')]","[('third', 'ORDINAL'), ('two', 'CARDINAL')]","['understand', 'know', 'research', 'indicates', 'sharing', 'negative', 'attitudes', 'third', 'party', 'powerful', 'bonding', 'force', 'two', 'friends']"
Series 08 Episode 02 – The Junior Professor Solution," I’m saying, in the spirit of science, what is that little skank’s problem?",Amy,"['im', 'say', 'spirit', 'scienc', 'littl', 'skank', 'problem']","[('i', 'PRON'), ('m', 'AUX'), ('saying', 'VERB'), ('spirit', 'PROPN'), ('science', 'PROPN'), ('little', 'PROPN'), ('skanks', 'VERB'), ('problem', 'NOUN')]",[],"['im', 'saying', 'spirit', 'science', 'little', 'skanks', 'problem']"
Series 08 Episode 02 – The Junior Professor Solution," Measuring starfish serotonin levels in response to one point two molar stimulation of pleasure cells. You like that, don’t you? That’s right, say my name.",Amy,"['measur', 'starfish', 'serotonin', 'level', 'respons', 'one', 'point', 'two', 'molar', 'stimul', 'pleasur', 'cell', 'like', 'dont', 'that', 'right', 'say', 'name']","[('measuring', 'VERB'), ('starfish', 'ADJ'), ('serotonin', 'NOUN'), ('levels', 'NOUN'), ('response', 'VERB'), ('one', 'NUM'), ('point', 'NOUN'), ('two', 'NUM'), ('molar', 'ADJ'), ('stimulation', 'NOUN'), ('pleasure', 'NOUN'), ('cells', 'NOUN'), ('like', 'SCONJ'), ('do', 'VERB'), ('nt', 'PART'), ('that', 'PRON'), ('s', 'VERB'), ('right', 'ADJ'), ('say', 'VERB'), ('name', 'NOUN')]","[('one point two', 'CARDINAL')]","['measuring', 'starfish', 'serotonin', 'levels', 'response', 'one', 'point', 'two', 'molar', 'stimulation', 'pleasure', 'cells', 'like', 'dont', 'thats', 'right', 'say', 'name']"
Series 08 Episode 02 – The Junior Professor Solution," Hey, what’s going on?",Amy,"['hey', 'what', 'go']","[('hey', 'INTJ'), ('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB')]",[],"['hey', 'whats', 'going']"
Series 08 Episode 02 – The Junior Professor Solution,No Penny?,Amy,['penni'],"[('penny', 'NOUN')]",[],['penny']
Series 08 Episode 02 – The Junior Professor Solution,Because you got her the job and you think she should be working harder to prepare for it?,Amy,"['got', 'job', 'think', 'work', 'harder', 'prepar']","[('got', 'VERB'), ('job', 'NOUN'), ('think', 'VERB'), ('working', 'VERB'), ('harder', 'ADV'), ('prepare', 'NOUN')]",[],"['got', 'job', 'think', 'working', 'harder', 'prepare']"
Series 08 Episode 02 – The Junior Professor Solution," I do, I see it.",Amy,['see'],"[('see', 'VERB')]",[],['see']
Series 08 Episode 02 – The Junior Professor Solution,That’s outrageous.,Amy,"['that', 'outrag']","[('that', 'PRON'), ('s', 'VERB'), ('outrageous', 'ADJ')]",[],"['thats', 'outrageous']"
Series 08 Episode 02 – The Junior Professor Solution," If she doesn’t do well, this could reflect poorly on you.",Amy,"['doesnt', 'well', 'could', 'reflect', 'poorli']","[('does', 'AUX'), ('nt', 'PART'), ('well', 'ADV'), ('could', 'AUX'), ('reflect', 'VERB'), ('poorly', 'ADV')]",[],"['doesnt', 'well', 'could', 'reflect', 'poorly']"
Series 08 Episode 02 – The Junior Professor Solution,I don’t know. The important thing is I am here for you so we can mutually disparage this unpleasing third party.,Amy,"['dont', 'know', 'import', 'thing', 'mutual', 'disparag', 'unpleas', 'third', 'parti']","[('do', 'AUX'), ('nt', 'PART'), ('know', 'VERB'), ('important', 'ADJ'), ('thing', 'NOUN'), ('mutually', 'ADV'), ('disparage', 'VERB'), ('unpleasing', 'ADJ'), ('third', 'ADJ'), ('party', 'NOUN')]","[('third', 'ORDINAL')]","['dont', 'know', 'important', 'thing', 'mutually', 'disparage', 'unpleasing', 'third', 'party']"
Series 08 Episode 02 – The Junior Professor Solution," So, after drinks with Bernadette, I get home, and Penny calls to complain about her. And then while I’m talking to Penny, I get a text from Bernadette.",Amy,"['drink', 'bernadett', 'get', 'home', 'penni', 'call', 'complain', 'im', 'talk', 'penni', 'get', 'text', 'bernadett']","[('drinks', 'PROPN'), ('bernadette', 'PROPN'), ('get', 'VERB'), ('home', 'NOUN'), ('penny', 'NOUN'), ('calls', 'NOUN'), ('complain', 'VERB'), ('i', 'PRON'), ('m', 'AUX'), ('talking', 'VERB'), ('penny', 'NOUN'), ('get', 'VERB'), ('text', 'NOUN'), ('bernadette', 'NOUN')]",[],"['drinks', 'bernadette', 'get', 'home', 'penny', 'calls', 'complain', 'im', 'talking', 'penny', 'get', 'text', 'bernadette']"
Series 08 Episode 02 – The Junior Professor Solution," Because it’s taken 15 years, but high school is finally awesome. I love them both, but I’m in the centre now, and I love that even more.",Amy,"['taken', '15', 'year', 'high', 'school', 'final', 'awesom', 'love', 'im', 'centr', 'love', 'even']","[('taken', 'VERB'), ('15', 'NUM'), ('years', 'NOUN'), ('high', 'ADJ'), ('school', 'NOUN'), ('finally', 'ADV'), ('awesome', 'ADJ'), ('love', 'NOUN'), ('i', 'PRON'), ('m', 'VERB'), ('centre', 'NOUN'), ('love', 'NOUN'), ('even', 'ADV')]","[('15 years', 'DATE')]","['taken', '15', 'years', 'high', 'school', 'finally', 'awesome', 'love', 'im', 'centre', 'love', 'even']"
Series 08 Episode 02 – The Junior Professor Solution,But I’m just…,Amy,"['im', 'just…']","[('i', 'PRON'), ('m', 'VERB'), ('just', 'ADV'), ('…', 'PUNCT')]",[],"['im', 'just…']"
Series 08 Episode 02 – The Junior Professor Solution," You better watch that attitude, buddy. You’re dating the popular girl now.",Amy,"['better', 'watch', 'attitud', 'buddi', 'your', 'date', 'popular', 'girl']","[('better', 'ADV'), ('watch', 'VERB'), ('attitude', 'NOUN'), ('buddy', 'NOUN'), ('you', 'PRON'), ('re', 'AUX'), ('dating', 'VERB'), ('popular', 'ADJ'), ('girl', 'NOUN')]",[],"['better', 'watch', 'attitude', 'buddy', 'youre', 'dating', 'popular', 'girl']"
Series 08 Episode 02 – The Junior Professor Solution," Close enough. Um, I was just calling to see what you were up tonight. Thought maybe we could hit up Color Me Mine, maybe sneak in some Pinot Greej. Whatevs.",Amy,"['close', 'enough', 'um', 'call', 'see', 'tonight', 'thought', 'mayb', 'could', 'hit', 'color', 'mine', 'mayb', 'sneak', 'pinot', 'greej', 'whatev']","[('close', 'ADV'), ('enough', 'ADV'), ('um', 'INTJ'), ('calling', 'VERB'), ('see', 'VERB'), ('tonight', 'NOUN'), ('thought', 'NOUN'), ('maybe', 'ADV'), ('could', 'AUX'), ('hit', 'VERB'), ('color', 'NOUN'), ('mine', 'NOUN'), ('maybe', 'ADV'), ('sneak', 'VERB'), ('pinot', 'NOUN'), ('greej', 'NOUN'), ('whatevs', 'NOUN')]","[('tonight', 'TIME')]","['close', 'enough', 'um', 'calling', 'see', 'tonight', 'thought', 'maybe', 'could', 'hit', 'color', 'mine', 'maybe', 'sneak', 'pinot', 'greej', 'whatevs']"
Series 08 Episode 02 – The Junior Professor Solution," Oh. Oh, I hear you. Try and get that nag off your back, right? I mean, you’re not a bicycle, why’s she riding you like that?",Amy,"['oh', 'oh', 'hear', 'tri', 'get', 'nag', 'back', 'right', 'mean', 'your', 'bicycl', 'whi', 'ride', 'like']","[('oh', 'INTJ'), ('oh', 'INTJ'), ('hear', 'VERB'), ('try', 'VERB'), ('get', 'VERB'), ('nag', 'ADJ'), ('back', 'ADV'), ('right', 'ADV'), ('mean', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('bicycle', 'NOUN'), ('why', 'SCONJ'), ('s', 'AUX'), ('riding', 'VERB'), ('like', 'ADP')]",[],"['oh', 'oh', 'hear', 'try', 'get', 'nag', 'back', 'right', 'mean', 'youre', 'bicycle', 'whys', 'riding', 'like']"
Series 08 Episode 02 – The Junior Professor Solution," Okay, good luck. And call me later, you know, if you decide she’s a bitch or something. Hey, girlfriend.",Amy,"['okay', 'good', 'luck', 'call', 'later', 'know', 'decid', 'she', 'bitch', 'someth', 'hey', 'girlfriend']","[('okay', 'INTJ'), ('good', 'ADJ'), ('luck', 'NOUN'), ('call', 'NOUN'), ('later', 'ADV'), ('know', 'VERB'), ('decide', 'VERB'), ('she', 'PRON'), ('s', 'VERB'), ('bitch', 'VERB'), ('something', 'PRON'), ('hey', 'INTJ'), ('girlfriend', 'VERB')]",[],"['okay', 'good', 'luck', 'call', 'later', 'know', 'decide', 'shes', 'bitch', 'something', 'hey', 'girlfriend']"
Series 08 Episode 02 – The Junior Professor Solution," Tonight. You, me, Color Me Mine. Maybe we sneak in some Pinot, make it Color Me Wine.",Amy,"['tonight', 'color', 'mine', 'mayb', 'sneak', 'pinot', 'make', 'color', 'wine']","[('tonight', 'NOUN'), ('color', 'NOUN'), ('mine', 'NOUN'), ('maybe', 'ADV'), ('sneak', 'VERB'), ('pinot', 'NOUN'), ('make', 'VERB'), ('color', 'NOUN'), ('wine', 'NOUN')]","[('tonight', 'TIME')]","['tonight', 'color', 'mine', 'maybe', 'sneak', 'pinot', 'make', 'color', 'wine']"
Series 08 Episode 02 – The Junior Professor Solution," Oh. Well, good luck getting her to do that. She’s probably off getting another manicure. You remember when she did that? You remember?",Amy,"['oh', 'well', 'good', 'luck', 'get', 'she', 'probabl', 'get', 'anoth', 'manicur', 'rememb', 'rememb']","[('oh', 'INTJ'), ('well', 'INTJ'), ('good', 'ADJ'), ('luck', 'NOUN'), ('getting', 'VERB'), ('she', 'PRON'), ('s', 'AUX'), ('probably', 'ADV'), ('getting', 'VERB'), ('another', 'DET'), ('manicure', 'NOUN'), ('remember', 'NOUN'), ('remember', 'VERB')]",[],"['oh', 'well', 'good', 'luck', 'getting', 'shes', 'probably', 'getting', 'another', 'manicure', 'remember', 'remember']"
Series 08 Episode 02 – The Junior Professor Solution," Oh. Great. I’m happy for you guys. You know, when the two of you aren’t getting along, it puts me in a really weird position.",Amy,"['oh', 'great', 'im', 'happi', 'guy', 'know', 'two', 'arent', 'get', 'along', 'put', 'realli', 'weird', 'posit']","[('oh', 'INTJ'), ('great', 'ADJ'), ('i', 'PRON'), ('m', 'VERB'), ('happy', 'ADJ'), ('guys', 'NOUN'), ('know', 'VERB'), ('two', 'NUM'), ('are', 'AUX'), ('nt', 'PART'), ('getting', 'VERB'), ('along', 'ADP'), ('puts', 'VERB'), ('really', 'ADV'), ('weird', 'ADJ'), ('position', 'NOUN')]","[('two', 'CARDINAL')]","['oh', 'great', 'im', 'happy', 'guys', 'know', 'two', 'arent', 'getting', 'along', 'puts', 'really', 'weird', 'position']"
Series 08 Episode 02 – The Junior Professor Solution," You mean, like, where she’s nice to your face? Okay got it. Bye. Hey, boyfriend.",Amy,"['mean', 'like', 'she', 'nice', 'face', 'okay', 'got', 'bye', 'hey', 'boyfriend']","[('mean', 'VERB'), ('like', 'INTJ'), ('she', 'PRON'), ('s', 'VERB'), ('nice', 'ADJ'), ('face', 'NOUN'), ('okay', 'INTJ'), ('got', 'VERB'), ('bye', 'INTJ'), ('hey', 'INTJ'), ('boyfriend', 'NOUN')]",[],"['mean', 'like', 'shes', 'nice', 'face', 'okay', 'got', 'bye', 'hey', 'boyfriend']"
Series 08 Episode 03 – The First Pitch Insufficiency," No, and neither did our waiter.",Amy,"['neither', 'waiter']","[('neither', 'CCONJ'), ('waiter', 'NOUN')]",[],"['neither', 'waiter']"
Series 08 Episode 03 – The First Pitch Insufficiency,It’s hard to argue with that. And I know because I saw a sad man with a pepper mill desperately try and fail.,Amy,"['hard', 'argu', 'know', 'saw', 'sad', 'man', 'pepper', 'mill', 'desper', 'tri', 'fail']","[('hard', 'ADJ'), ('argue', 'NOUN'), ('know', 'VERB'), ('saw', 'VERB'), ('sad', 'ADJ'), ('man', 'NOUN'), ('pepper', 'NOUN'), ('mill', 'NOUN'), ('desperately', 'ADV'), ('try', 'VERB'), ('fail', 'VERB')]",[],"['hard', 'argue', 'know', 'saw', 'sad', 'man', 'pepper', 'mill', 'desperately', 'try', 'fail']"
Series 08 Episode 03 – The First Pitch Insufficiency," Sheldon, how about tomorrow night we see a movie?",Amy,"['sheldon', 'tomorrow', 'night', 'see', 'movi']","[('sheldon', 'PROPN'), ('tomorrow', 'NOUN'), ('night', 'NOUN'), ('see', 'VERB'), ('movie', 'NOUN')]","[('tomorrow', 'DATE')]","['sheldon', 'tomorrow', 'night', 'see', 'movie']"
Series 08 Episode 03 – The First Pitch Insufficiency," It’s better than hot, it’s binding.",Amy,"['better', 'hot', 'bind']","[('better', 'ADV'), ('hot', 'ADJ'), ('binding', 'NOUN')]",[],"['better', 'hot', 'binding']"
Series 08 Episode 03 – The First Pitch Insufficiency,You are aware that a double date doesn’t count as two dates.,Amy,"['awar', 'doubl', 'date', 'doesnt', 'count', 'two', 'date']","[('aware', 'ADJ'), ('double', 'ADJ'), ('date', 'NOUN'), ('does', 'AUX'), ('nt', 'PART'), ('count', 'VERB'), ('two', 'NUM'), ('dates', 'NOUN')]","[('aware double date', 'ORG'), ('two', 'CARDINAL')]","['aware', 'double', 'date', 'doesnt', 'count', 'two', 'dates']"
Series 08 Episode 03 – The First Pitch Insufficiency,I then suggested a pub.,Amy,"['suggest', 'pub']","[('suggested', 'VERB'), ('pub', 'NOUN')]",[],"['suggested', 'pub']"
Series 08 Episode 03 – The First Pitch Insufficiency," After a lively debate, that proposal passed by a two-zero margin.",Amy,"['live', 'debat', 'propos', 'pass', 'twozero', 'margin']","[('lively', 'ADJ'), ('debate', 'NOUN'), ('proposal', 'NOUN'), ('passed', 'VERB'), ('twozero', 'NOUN'), ('margin', 'NOUN')]",[],"['lively', 'debate', 'proposal', 'passed', 'twozero', 'margin']"
Series 08 Episode 03 – The First Pitch Insufficiency," There they go, fighting again. You’d never hear her talk that way to Sauvignon Blanc.",Amy,"['go', 'fight', 'youd', 'never', 'hear', 'talk', 'way', 'sauvignon', 'blanc']","[('go', 'VERB'), ('fighting', 'VERB'), ('you', 'PRON'), ('d', 'NUM'), ('never', 'ADV'), ('hear', 'VERB'), ('talk', 'NOUN'), ('way', 'NOUN'), ('sauvignon', 'NOUN'), ('blanc', 'PROPN')]",[],"['go', 'fighting', 'youd', 'never', 'hear', 'talk', 'way', 'sauvignon', 'blanc']"
